DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovenia,2026-03,4.1,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovenia,2026-04,4.1,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2025-07,5.5,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2025-08,5.5,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2025-09,5.5,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2025-10,5.5,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2025-11,5.6,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2025-12,5.7,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2026-01,5.7,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2026-02,5.8,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2026-03,5.8,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Slovakia,2026-04,5.8,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2025-07,8.1,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2025-08,8.5,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2025-09,8.6,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2025-10,8.5,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2025-11,8.6,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2025-12,7.8,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2026-01,8.1,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2026-02,8.4,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Türkiye,2026-03,8.1,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2025-07,4.3,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2025-08,4.3,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2025-09,4.4,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2025-11,4.5,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2025-12,4.4,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2026-01,4.3,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2026-02,4.4,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2026-03,4.3,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,United States,2026-04,4.3,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2025-07,267,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2025-08,285,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2025-09,265,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2025-10,279,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2025-11,280,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2025-12,280,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2026-01,270,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2026-02,283,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2026-03,273,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Austria,2026-04,274,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2025-07,172,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2025-08,171,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2025-09,170,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2025-10,169,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2025-11,168,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2025-12,168,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2026-01,168,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2026-02,167,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bosnia and Herzegovina,2026-03,167,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2025-07,332,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2025-08,332,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2025-09,344,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2025-10,351,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2025-11,350,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2025-12,354,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2026-01,348,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2026-02,345,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2026-03,343,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Belgium,2026-04,343,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2025-07,116,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2025-08,114,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2025-09,109,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2025-10,104,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2025-11,99,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2025-12,94,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2026-01,90,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2026-02,89,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2026-03,87,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Bulgaria,2026-04,86,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2025-07,252,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2025-08,252,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2025-09,255,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2025-10,264,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2025-11,266,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2025-12,262,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2026-01,255,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2026-02,251,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Switzerland,2026-03,256,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2025-07,23,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2025-08,23,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2025-09,22,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2025-10,22,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2025-11,22,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2025-12,21,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2026-01,21,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2026-02,19,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2026-03,17,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Cyprus,2026-04,17,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2025-07,154,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2025-08,166,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2025-09,161,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2025-10,170,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2025-11,167,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2025-12,171,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2026-01,172,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2026-02,169,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2026-03,175,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Czechia,2026-04,168,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2025-07,1664,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2025-08,1678,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2025-09,1692,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2025-10,1704,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2025-11,1712,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2025-12,1714,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2026-01,1708,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2026-02,1696,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2026-03,1683,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Germany,2026-04,1669,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-07,212,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-08,210,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-09,208,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-10,221,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-11,216,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2025-12,199,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2026-01,236,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2026-02,238,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2026-03,220,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Denmark,2026-04,231,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2025-07,11138,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2025-08,11144,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2025-09,11180,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2025-10,11169,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2025-11,11083,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2025-12,11082,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2026-01,11055,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2026-02,11221,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2026-03,11159,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Euro area – 21 countries (from 2026),2026-04,11075,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2025-07,60,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2025-08,54,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2025-09,53,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2025-10,50,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2025-11,47,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2025-12,48,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2026-01,46,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2026-02,52,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2026-03,47,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Estonia,2026-04,47,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2025-07,422,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2025-08,412,,
